image,D-value
jokioinen_first_1412_id_80443.tif,73.2
jokioinen_first_1414_id_80443.tif,73.2
jokioinen_first_1418_id_80444.tif,70.4
jokioinen_first_1417_id_80444.tif,70.4
jokioinen_first_1416_id_80444.tif,70.4
jokioinen_first_1419_id_80444.tif,70.4
jokioinen_first_1420_id_80445.tif,73.0
jokioinen_first_1422_id_80445.tif,73.0
jokioinen_first_1421_id_80445.tif,73.0
jokioinen_first_1423_id_80445.tif,73.0
jokioinen_first_1426_id_80446.tif,71.1
jokioinen_first_1424_id_80446.tif,71.1
jokioinen_first_1427_id_80446.tif,71.1
jokioinen_first_1425_id_80446.tif,71.1
jokioinen_first_1431_id_80447.tif,72.6
jokioinen_first_1430_id_80447.tif,72.6
jokioinen_first_1429_id_80447.tif,72.6
jokioinen_first_1428_id_80447.tif,72.6
jokioinen_first_1432_id_80448.tif,72.3
jokioinen_first_1434_id_80448.tif,72.3
jokioinen_first_1435_id_80448.tif,72.3
jokioinen_first_1433_id_80448.tif,72.3
jokioinen_first_1436_id_80449.tif,71.9
jokioinen_first_1439_id_80449.tif,71.9
jokioinen_first_1438_id_80449.tif,71.9
jokioinen_first_1437_id_80449.tif,71.9
jokioinen_first_1442_id_80450.tif,71.0
jokioinen_first_1441_id_80450.tif,71.0
jokioinen_first_1443_id_80450.tif,71.0
jokioinen_first_1440_id_80450.tif,71.0
jokioinen_first_1445_id_80451.tif,72.5
jokioinen_first_1447_id_80451.tif,72.5
jokioinen_first_1444_id_80451.tif,72.5
jokioinen_first_1446_id_80451.tif,72.5
jokioinen_first_1450_id_80452.tif,71.8
jokioinen_first_1449_id_80452.tif,71.8
jokioinen_first_1448_id_80452.tif,71.8
jokioinen_first_1451_id_80452.tif,71.8
jokioinen_first_1454_id_80453.tif,73.1
jokioinen_first_1453_id_80453.tif,73.1
jokioinen_first_1452_id_80453.tif,73.1
jokioinen_first_1455_id_80453.tif,73.1
jokioinen_first_1456_id_80454.tif,72.6
jokioinen_first_1458_id_80454.tif,72.6
jokioinen_first_1457_id_80454.tif,72.6
jokioinen_first_1459_id_80454.tif,72.6
jokioinen_first_1461_id_80455.tif,73.6
jokioinen_first_1462_id_80455.tif,73.6
jokioinen_first_1460_id_80455.tif,73.6
jokioinen_first_1463_id_80455.tif,73.6
jokioinen_first_1466_id_80456.tif,73.6
jokioinen_first_1467_id_80456.tif,73.6
jokioinen_first_1465_id_80456.tif,73.6
jokioinen_first_1464_id_80456.tif,73.6
jokioinen_first_1471_id_80457.tif,72.7
jokioinen_first_1469_id_80457.tif,72.7
jokioinen_first_1468_id_80457.tif,72.7
jokioinen_first_1470_id_80457.tif,72.7
jokioinen_first_1474_id_80458.tif,72.2
jokioinen_first_1475_id_80458.tif,72.2
jokioinen_first_1472_id_80458.tif,72.2
jokioinen_first_1473_id_80458.tif,72.2
jokioinen_first_1479_id_80459.tif,72.7
jokioinen_first_1478_id_80459.tif,72.7
jokioinen_first_1476_id_80459.tif,72.7
jokioinen_first_1477_id_80459.tif,72.7
jokioinen_first_1481_id_80460.tif,72.6
jokioinen_first_1483_id_80460.tif,72.6
jokioinen_first_1480_id_80460.tif,72.6
jokioinen_first_1482_id_80460.tif,72.6
jokioinen_first_1627_id_80461.tif,73.9
jokioinen_first_1626_id_80461.tif,73.9
jokioinen_first_1624_id_80461.tif,73.9
jokioinen_first_1625_id_80461.tif,73.9
jokioinen_first_1628_id_80462.tif,71.8
jokioinen_first_1631_id_80462.tif,71.8
jokioinen_first_1629_id_80462.tif,71.8
jokioinen_first_1630_id_80462.tif,71.8
jokioinen_first_1634_id_80463.tif,72.0
jokioinen_first_1635_id_80463.tif,72.0
jokioinen_first_1633_id_80463.tif,72.0
jokioinen_first_1632_id_80463.tif,72.0
jokioinen_first_1639_id_80464.tif,72.0
jokioinen_first_1638_id_80464.tif,72.0
jokioinen_first_1636_id_80464.tif,72.0
jokioinen_first_1637_id_80464.tif,72.0
jokioinen_first_1643_id_80465.tif,72.1
jokioinen_first_1642_id_80465.tif,72.1
jokioinen_first_1640_id_80465.tif,72.1
jokioinen_first_1641_id_80465.tif,72.1
jokioinen_first_1645_id_80466.tif,71.3
jokioinen_first_1644_id_80466.tif,71.3
jokioinen_first_1646_id_80466.tif,71.3
jokioinen_first_1647_id_80466.tif,71.3
jokioinen_first_1649_id_80467.tif,74.2
jokioinen_first_1650_id_80467.tif,74.2
jokioinen_first_1651_id_80467.tif,74.2
jokioinen_first_1648_id_80467.tif,74.2
jokioinen_first_1655_id_80468.tif,71.8
jokioinen_first_1653_id_80468.tif,71.8
jokioinen_first_1652_id_80468.tif,71.8
jokioinen_first_1654_id_80468.tif,71.8
jokioinen_first_1658_id_80469.tif,73.6
jokioinen_first_1656_id_80469.tif,73.6
jokioinen_first_1657_id_80469.tif,73.6
jokioinen_first_1659_id_80469.tif,73.6
jokioinen_first_1662_id_80470.tif,73.3
jokioinen_first_1661_id_80470.tif,73.3
jokioinen_first_1660_id_80470.tif,73.3
jokioinen_first_1663_id_80470.tif,73.3
jokioinen_first_1666_id_80471.tif,72.5
jokioinen_first_1667_id_80471.tif,72.5
jokioinen_first_1664_id_80471.tif,72.5
jokioinen_first_1665_id_80471.tif,72.5
jokioinen_first_1670_id_80472.tif,73.9
jokioinen_first_1671_id_80472.tif,73.9
jokioinen_first_1668_id_80472.tif,73.9
jokioinen_first_1669_id_80472.tif,73.9
jokioinen_first_1675_id_80473.tif,74.4
jokioinen_first_1673_id_80473.tif,74.4
jokioinen_first_1674_id_80473.tif,74.4
jokioinen_first_1672_id_80473.tif,74.4
jokioinen_first_1679_id_80474.tif,72.6
jokioinen_first_1678_id_80474.tif,72.6
jokioinen_first_1676_id_80474.tif,72.6
jokioinen_first_1677_id_80474.tif,72.6
jokioinen_first_1685_id_80476.tif,73.6
jokioinen_first_1687_id_80476.tif,73.6
jokioinen_first_1684_id_80476.tif,73.6
jokioinen_first_1686_id_80476.tif,73.6
jokioinen_first_1690_id_80477.tif,71.7
jokioinen_first_1688_id_80477.tif,71.7
jokioinen_first_1691_id_80477.tif,71.7
jokioinen_first_1689_id_80477.tif,71.7
jokioinen_first_1694_id_80478.tif,71.3
jokioinen_first_1692_id_80478.tif,71.3
jokioinen_first_1695_id_80478.tif,71.3
jokioinen_first_1693_id_80478.tif,71.3
jokioinen_first_1696_id_80479.tif,72.9
jokioinen_first_1698_id_80479.tif,72.9
jokioinen_first_1699_id_80479.tif,72.9
jokioinen_first_1697_id_80479.tif,72.9
jokioinen_first_1702_id_80480.tif,70.7
jokioinen_first_1700_id_80480.tif,70.7
jokioinen_first_1701_id_80480.tif,70.7
jokioinen_first_1703_id_80480.tif,70.7
jokioinen_first_0145_id_80489.tif,71.8
jokioinen_first_0148_id_80489.tif,71.8
jokioinen_first_0146_id_80489.tif,71.8
jokioinen_first_0147_id_80489.tif,71.8
jokioinen_first_0150_id_80490.tif,72.3
jokioinen_first_0149_id_80490.tif,72.3
jokioinen_first_0152_id_80490.tif,72.3
jokioinen_first_0151_id_80490.tif,72.3
jokioinen_first_0155_id_80491.tif,72.8
jokioinen_first_0153_id_80491.tif,72.8
jokioinen_first_0156_id_80491.tif,72.8
jokioinen_first_0154_id_80491.tif,72.8
jokioinen_first_0159_id_80492.tif,73.3
jokioinen_first_0158_id_80492.tif,73.3
jokioinen_first_0160_id_80492.tif,73.3
jokioinen_first_0157_id_80492.tif,73.3
jokioinen_first_0164_id_80493.tif,71.1
jokioinen_first_0161_id_80493.tif,71.1
jokioinen_first_0163_id_80493.tif,71.1
jokioinen_first_0162_id_80493.tif,71.1
jokioinen_first_0165_id_80494.tif,71.9
jokioinen_first_0168_id_80494.tif,71.9
jokioinen_first_0167_id_80494.tif,71.9
jokioinen_first_0166_id_80494.tif,71.9
jokioinen_first_0169_id_80495.tif,71.8
jokioinen_first_0172_id_80495.tif,71.8
jokioinen_first_0171_id_80495.tif,71.8
jokioinen_first_0170_id_80495.tif,71.8
jokioinen_first_0174_id_80496.tif,72.2
jokioinen_first_0173_id_80496.tif,72.2
jokioinen_first_0175_id_80496.tif,72.2
jokioinen_first_0176_id_80496.tif,72.2
jokioinen_first_0179_id_80497.tif,72.8
jokioinen_first_0177_id_80497.tif,72.8
jokioinen_first_0178_id_80497.tif,72.8
jokioinen_first_0180_id_80497.tif,72.8
jokioinen_first_0181_id_80498.tif,71.8
jokioinen_first_0182_id_80498.tif,71.8
jokioinen_first_0184_id_80498.tif,71.8
jokioinen_first_0183_id_80498.tif,71.8
jokioinen_first_0188_id_80499.tif,71.8
jokioinen_first_0186_id_80499.tif,71.8
jokioinen_first_0185_id_80499.tif,71.8
jokioinen_first_0187_id_80499.tif,71.8
jokioinen_first_0189_id_80500.tif,72.1
jokioinen_first_0190_id_80500.tif,72.1
jokioinen_first_0192_id_80500.tif,72.1
jokioinen_first_0191_id_80500.tif,72.1
jokioinen_first_0194_id_80501.tif,73.3
jokioinen_first_0193_id_80501.tif,73.3
jokioinen_first_0195_id_80501.tif,73.3
jokioinen_first_0196_id_80501.tif,73.3
jokioinen_first_0199_id_80502.tif,73.6
jokioinen_first_0198_id_80502.tif,73.6
jokioinen_first_0200_id_80502.tif,73.6
jokioinen_first_0197_id_80502.tif,73.6
jokioinen_first_0202_id_80503.tif,72.6
jokioinen_first_0203_id_80503.tif,72.6
jokioinen_first_0201_id_80503.tif,72.6
jokioinen_first_0204_id_80503.tif,72.6
jokioinen_first_0207_id_80504.tif,73.7
jokioinen_first_0206_id_80504.tif,73.7
jokioinen_first_0205_id_80504.tif,73.7
jokioinen_first_0208_id_80504.tif,73.7
jokioinen_first_0211_id_80505.tif,73.0
jokioinen_first_0212_id_80505.tif,73.0
jokioinen_first_0209_id_80505.tif,73.0
jokioinen_first_0210_id_80505.tif,73.0
jokioinen_first_0213_id_80506.tif,72.7
jokioinen_first_0214_id_80506.tif,72.7
jokioinen_first_0215_id_80506.tif,72.7
jokioinen_first_0216_id_80506.tif,72.7
jokioinen_first_0217_id_80507.tif,72.0
jokioinen_first_0219_id_80507.tif,72.0
jokioinen_first_0220_id_80507.tif,72.0
jokioinen_first_0218_id_80507.tif,72.0
jokioinen_first_0224_id_80508.tif,71.3
jokioinen_first_0222_id_80508.tif,71.3
jokioinen_first_0221_id_80508.tif,71.3
jokioinen_first_0223_id_80508.tif,71.3
jokioinen_first_0369_id_80517.tif,71.6
jokioinen_first_0370_id_80517.tif,71.6
jokioinen_first_0372_id_80517.tif,71.6
jokioinen_first_0371_id_80517.tif,71.6
jokioinen_first_0373_id_80518.tif,71.2
jokioinen_first_0375_id_80518.tif,71.2
jokioinen_first_0376_id_80518.tif,71.2
jokioinen_first_0374_id_80518.tif,71.2
jokioinen_first_0380_id_80519.tif,72.7
jokioinen_first_0378_id_80519.tif,72.7
jokioinen_first_0379_id_80519.tif,72.7
jokioinen_first_0377_id_80519.tif,72.7
jokioinen_first_0381_id_80520.tif,72.2
jokioinen_first_0384_id_80520.tif,72.2
jokioinen_first_0382_id_80520.tif,72.2
jokioinen_first_0383_id_80520.tif,72.2
jokioinen_first_0388_id_80521.tif,73.4
jokioinen_first_0386_id_80521.tif,73.4
jokioinen_first_0385_id_80521.tif,73.4
jokioinen_first_0387_id_80521.tif,73.4
jokioinen_first_0391_id_80522.tif,72.9
jokioinen_first_0389_id_80522.tif,72.9
jokioinen_first_0390_id_80522.tif,72.9
jokioinen_first_0392_id_80522.tif,72.9
jokioinen_first_0395_id_80523.tif,73.5
jokioinen_first_0396_id_80523.tif,73.5
jokioinen_first_0394_id_80523.tif,73.5
jokioinen_first_0393_id_80523.tif,73.5
jokioinen_first_0400_id_80524.tif,72.4
jokioinen_first_0397_id_80524.tif,72.4
jokioinen_first_0399_id_80524.tif,72.4
jokioinen_first_0398_id_80524.tif,72.4
jokioinen_first_0402_id_80525.tif,72.0
jokioinen_first_0404_id_80525.tif,72.0
jokioinen_first_0401_id_80525.tif,72.0
jokioinen_first_0403_id_80525.tif,72.0
jokioinen_first_0406_id_80526.tif,74.8
jokioinen_first_0405_id_80526.tif,74.8
jokioinen_first_0407_id_80526.tif,74.8
jokioinen_first_0408_id_80526.tif,74.8
jokioinen_first_0409_id_80527.tif,72.6
jokioinen_first_0411_id_80527.tif,72.6
jokioinen_first_0410_id_80527.tif,72.6
jokioinen_first_0412_id_80527.tif,72.6
jokioinen_first_0415_id_80528.tif,72.1
jokioinen_first_0414_id_80528.tif,72.1
jokioinen_first_0413_id_80528.tif,72.1
jokioinen_first_0416_id_80528.tif,72.1
jokioinen_first_0420_id_80529.tif,72.5
jokioinen_first_0419_id_80529.tif,72.5
jokioinen_first_0418_id_80529.tif,72.5
jokioinen_first_0417_id_80529.tif,72.5
jokioinen_first_0423_id_80530.tif,74.5
jokioinen_first_0421_id_80530.tif,74.5
jokioinen_first_0422_id_80530.tif,74.5
jokioinen_first_0424_id_80530.tif,74.5
jokioinen_first_0427_id_80531.tif,72.3
jokioinen_first_0426_id_80531.tif,72.3
jokioinen_first_0428_id_80531.tif,72.3
jokioinen_first_0425_id_80531.tif,72.3
jokioinen_first_0429_id_80532.tif,71.7
jokioinen_first_0432_id_80532.tif,71.7
jokioinen_first_0431_id_80532.tif,71.7
jokioinen_first_0430_id_80532.tif,71.7
jokioinen_first_0436_id_80533.tif,71.3
jokioinen_first_0433_id_80533.tif,71.3
jokioinen_first_0434_id_80533.tif,71.3
jokioinen_first_0435_id_80533.tif,71.3
jokioinen_first_0437_id_80534.tif,71.6
jokioinen_first_0439_id_80534.tif,71.6
jokioinen_first_0440_id_80534.tif,71.6
jokioinen_first_0438_id_80534.tif,71.6
jokioinen_first_0442_id_80535.tif,71.0
jokioinen_first_0443_id_80535.tif,71.0
jokioinen_first_0441_id_80535.tif,71.0
jokioinen_first_0444_id_80535.tif,71.0
jokioinen_first_0445_id_80536.tif,72.3
jokioinen_first_0448_id_80536.tif,72.3
jokioinen_first_0447_id_80536.tif,72.3
jokioinen_first_0446_id_80536.tif,72.3
jokioinen_first_0595_id_80545.tif,73.6
jokioinen_first_0594_id_80545.tif,73.6
jokioinen_first_0593_id_80545.tif,73.6
jokioinen_first_0596_id_80545.tif,73.6
jokioinen_first_0599_id_80546.tif,73.7
jokioinen_first_0600_id_80546.tif,73.7
jokioinen_first_0597_id_80546.tif,73.7
jokioinen_first_0598_id_80546.tif,73.7
jokioinen_first_0603_id_80547.tif,72.8
jokioinen_first_0602_id_80547.tif,72.8
jokioinen_first_0604_id_80547.tif,72.8
jokioinen_first_0601_id_80547.tif,72.8
jokioinen_first_0606_id_80548.tif,72.7
jokioinen_first_0605_id_80548.tif,72.7
jokioinen_first_0607_id_80548.tif,72.7
jokioinen_first_0608_id_80548.tif,72.7
jokioinen_first_0612_id_80549.tif,72.6
jokioinen_first_0610_id_80549.tif,72.6
jokioinen_first_0611_id_80549.tif,72.6
jokioinen_first_0609_id_80549.tif,72.6
jokioinen_first_0616_id_80550.tif,73.9
jokioinen_first_0614_id_80550.tif,73.9
jokioinen_first_0613_id_80550.tif,73.9
jokioinen_first_0615_id_80550.tif,73.9
jokioinen_first_0617_id_80551.tif,73.4
jokioinen_first_0620_id_80551.tif,73.4
jokioinen_first_0619_id_80551.tif,73.4
jokioinen_first_0618_id_80551.tif,73.4
jokioinen_first_0623_id_80552.tif,73.2
jokioinen_first_0621_id_80552.tif,73.2
jokioinen_first_0622_id_80552.tif,73.2
jokioinen_first_0624_id_80552.tif,73.2
jokioinen_first_0625_id_80553.tif,71.6
jokioinen_first_0626_id_80553.tif,71.6
jokioinen_first_0628_id_80553.tif,71.6
jokioinen_first_0627_id_80553.tif,71.6
jokioinen_first_0630_id_80554.tif,72.6
jokioinen_first_0629_id_80554.tif,72.6
jokioinen_first_0631_id_80554.tif,72.6
jokioinen_first_0632_id_80554.tif,72.6
jokioinen_first_0634_id_80555.tif,71.1
jokioinen_first_0636_id_80555.tif,71.1
jokioinen_first_0635_id_80555.tif,71.1
jokioinen_first_0633_id_80555.tif,71.1
jokioinen_first_0640_id_80556.tif,72.5
jokioinen_first_0638_id_80556.tif,72.5
jokioinen_first_0637_id_80556.tif,72.5
jokioinen_first_0639_id_80556.tif,72.5
jokioinen_first_0643_id_80557.tif,72.6
jokioinen_first_0644_id_80557.tif,72.6
jokioinen_first_0641_id_80557.tif,72.6
jokioinen_first_0642_id_80557.tif,72.6
jokioinen_first_0648_id_80558.tif,73.2
jokioinen_first_0646_id_80558.tif,73.2
jokioinen_first_0647_id_80558.tif,73.2
jokioinen_first_0645_id_80558.tif,73.2
jokioinen_first_0649_id_80559.tif,72.2
jokioinen_first_0651_id_80559.tif,72.2
jokioinen_first_0650_id_80559.tif,72.2
jokioinen_first_0652_id_80559.tif,72.2
jokioinen_first_0653_id_80560.tif,72.3
jokioinen_first_0654_id_80560.tif,72.3
jokioinen_first_0656_id_80560.tif,72.3
jokioinen_first_0655_id_80560.tif,72.3
jokioinen_first_0660_id_80561.tif,72.5
jokioinen_first_0658_id_80561.tif,72.5
jokioinen_first_0657_id_80561.tif,72.5
jokioinen_first_0659_id_80561.tif,72.5
jokioinen_first_0662_id_80562.tif,71.5
jokioinen_first_0663_id_80562.tif,71.5
jokioinen_first_0661_id_80562.tif,71.5
jokioinen_first_0664_id_80562.tif,71.5
jokioinen_first_0667_id_80563.tif,71.8
jokioinen_first_0666_id_80563.tif,71.8
jokioinen_first_0668_id_80563.tif,71.8
jokioinen_first_0665_id_80563.tif,71.8
jokioinen_first_0672_id_80564.tif,72.5
jokioinen_first_0669_id_80564.tif,72.5
jokioinen_first_0670_id_80564.tif,72.5
jokioinen_first_0671_id_80564.tif,72.5
jokioinen_first_0817_id_80573.tif,73.7
jokioinen_first_0818_id_80573.tif,73.7
jokioinen_first_0820_id_80573.tif,73.7
jokioinen_first_0819_id_80573.tif,73.7
jokioinen_first_0823_id_80574.tif,70.5
jokioinen_first_0821_id_80574.tif,70.5
jokioinen_first_0824_id_80574.tif,70.5
jokioinen_first_0822_id_80574.tif,70.5
jokioinen_first_0826_id_80575.tif,73.3
jokioinen_first_0827_id_80575.tif,73.3
jokioinen_first_0825_id_80575.tif,73.3
jokioinen_first_0828_id_80575.tif,73.3
jokioinen_first_0831_id_80576.tif,71.8
jokioinen_first_0829_id_80576.tif,71.8
jokioinen_first_0830_id_80576.tif,71.8
jokioinen_first_0832_id_80576.tif,71.8
jokioinen_first_0836_id_80577.tif,72.7
jokioinen_first_0834_id_80577.tif,72.7
jokioinen_first_0835_id_80577.tif,72.7
jokioinen_first_0833_id_80577.tif,72.7
jokioinen_first_0839_id_80578.tif,72.8
jokioinen_first_0837_id_80578.tif,72.8
jokioinen_first_0840_id_80578.tif,72.8
jokioinen_first_0838_id_80578.tif,72.8
jokioinen_first_0843_id_80579.tif,74.1
jokioinen_first_0841_id_80579.tif,74.1
jokioinen_first_0842_id_80579.tif,74.1
jokioinen_first_0844_id_80579.tif,74.1
jokioinen_first_0846_id_80580.tif,73.3
jokioinen_first_0848_id_80580.tif,73.3
jokioinen_first_0845_id_80580.tif,73.3
jokioinen_first_0847_id_80580.tif,73.3
jokioinen_first_0851_id_80581.tif,71.8
jokioinen_first_0850_id_80581.tif,71.8
jokioinen_first_0852_id_80581.tif,71.8
jokioinen_first_0849_id_80581.tif,71.8
jokioinen_first_0855_id_80582.tif,71.6
jokioinen_first_0854_id_80582.tif,71.6
jokioinen_first_0856_id_80582.tif,71.6
jokioinen_first_0853_id_80582.tif,71.6
jokioinen_first_0859_id_80583.tif,71.8
jokioinen_first_0858_id_80583.tif,71.8
jokioinen_first_0857_id_80583.tif,71.8
jokioinen_first_0860_id_80583.tif,71.8
jokioinen_first_0863_id_80584.tif,72.1
jokioinen_first_0861_id_80584.tif,72.1
jokioinen_first_0862_id_80584.tif,72.1
jokioinen_first_0864_id_80584.tif,72.1
jokioinen_first_0865_id_80585.tif,73.6
jokioinen_first_0866_id_80585.tif,73.6
jokioinen_first_0867_id_80585.tif,73.6
jokioinen_first_0868_id_80585.tif,73.6
jokioinen_first_0871_id_80586.tif,73.8
jokioinen_first_0872_id_80586.tif,73.8
jokioinen_first_0870_id_80586.tif,73.8
jokioinen_first_0869_id_80586.tif,73.8
jokioinen_first_0875_id_80587.tif,74.1
jokioinen_first_0873_id_80587.tif,74.1
jokioinen_first_0876_id_80587.tif,74.1
jokioinen_first_0874_id_80587.tif,74.1
jokioinen_first_0878_id_80588.tif,72.8
jokioinen_first_0880_id_80588.tif,72.8
jokioinen_first_0879_id_80588.tif,72.8
jokioinen_first_0877_id_80588.tif,72.8
jokioinen_first_0883_id_80589.tif,71.7
jokioinen_first_0884_id_80589.tif,71.7
jokioinen_first_0881_id_80589.tif,71.7
jokioinen_first_0882_id_80589.tif,71.7
jokioinen_first_0885_id_80590.tif,71.3
jokioinen_first_0886_id_80590.tif,71.3
jokioinen_first_0888_id_80590.tif,71.3
jokioinen_first_0887_id_80590.tif,71.3
jokioinen_first_0889_id_80591.tif,73.4
jokioinen_first_0891_id_80591.tif,73.4
jokioinen_first_0892_id_80591.tif,73.4
jokioinen_first_0890_id_80591.tif,73.4
jokioinen_first_0893_id_80592.tif,71.9
jokioinen_first_0895_id_80592.tif,71.9
jokioinen_first_0894_id_80592.tif,71.9
jokioinen_first_0896_id_80592.tif,71.9
jokioinen_first_1044_id_80601.tif,71.2
jokioinen_first_1042_id_80601.tif,71.2
jokioinen_first_1041_id_80601.tif,71.2
jokioinen_first_1043_id_80601.tif,71.2
jokioinen_first_1045_id_80602.tif,71.7
jokioinen_first_1046_id_80602.tif,71.7
jokioinen_first_1048_id_80602.tif,71.7
jokioinen_first_1047_id_80602.tif,71.7
jokioinen_first_1049_id_80603.tif,71.2
jokioinen_first_1050_id_80603.tif,71.2
jokioinen_first_1051_id_80603.tif,71.2
jokioinen_first_1052_id_80603.tif,71.2
jokioinen_first_1056_id_80604.tif,72.1
jokioinen_first_1055_id_80604.tif,72.1
jokioinen_first_1053_id_80604.tif,72.1
jokioinen_first_1054_id_80604.tif,72.1
jokioinen_first_1059_id_80605.tif,73.6
jokioinen_first_1058_id_80605.tif,73.6
jokioinen_first_1057_id_80605.tif,73.6
jokioinen_first_1060_id_80605.tif,73.6
jokioinen_first_1063_id_80606.tif,71.1
jokioinen_first_1064_id_80606.tif,71.1
jokioinen_first_1061_id_80606.tif,71.1
jokioinen_first_1062_id_80606.tif,71.1
jokioinen_first_1068_id_80607.tif,71.7
jokioinen_first_1066_id_80607.tif,71.7
jokioinen_first_1065_id_80607.tif,71.7
jokioinen_first_1067_id_80607.tif,71.7
jokioinen_first_1072_id_80608.tif,71.9
jokioinen_first_1070_id_80608.tif,71.9
jokioinen_first_1071_id_80608.tif,71.9
jokioinen_first_1069_id_80608.tif,71.9
jokioinen_first_1075_id_80609.tif,71.5
jokioinen_first_1073_id_80609.tif,71.5
jokioinen_first_1076_id_80609.tif,71.5
jokioinen_first_1074_id_80609.tif,71.5
jokioinen_first_1080_id_80610.tif,71.7
jokioinen_first_1078_id_80610.tif,71.7
jokioinen_first_1077_id_80610.tif,71.7
jokioinen_first_1079_id_80610.tif,71.7
jokioinen_first_1081_id_80611.tif,72.5
jokioinen_first_1084_id_80611.tif,72.5
jokioinen_first_1082_id_80611.tif,72.5
jokioinen_first_1083_id_80611.tif,72.5
jokioinen_first_1086_id_80612.tif,71.3
jokioinen_first_1085_id_80612.tif,71.3
jokioinen_first_1088_id_80612.tif,71.3
jokioinen_first_1087_id_80612.tif,71.3
jokioinen_first_1090_id_80613.tif,72.0
jokioinen_first_1092_id_80613.tif,72.0
jokioinen_first_1091_id_80613.tif,72.0
jokioinen_first_1089_id_80613.tif,72.0
jokioinen_first_1094_id_80614.tif,73.3
jokioinen_first_1096_id_80614.tif,73.3
jokioinen_first_1095_id_80614.tif,73.3
jokioinen_first_1093_id_80614.tif,73.3
jokioinen_first_1099_id_80615.tif,71.6
jokioinen_first_1097_id_80615.tif,71.6
jokioinen_first_1100_id_80615.tif,71.6
jokioinen_first_1098_id_80615.tif,71.6
jokioinen_first_1101_id_80616.tif,72.3
jokioinen_first_1102_id_80616.tif,72.3
jokioinen_first_1103_id_80616.tif,72.3
jokioinen_first_1104_id_80616.tif,72.3
jokioinen_first_1108_id_80617.tif,71.8
jokioinen_first_1106_id_80617.tif,71.8
jokioinen_first_1107_id_80617.tif,71.8
jokioinen_first_1105_id_80617.tif,71.8
jokioinen_first_1109_id_80618.tif,73.2
jokioinen_first_1111_id_80618.tif,73.2
jokioinen_first_1112_id_80618.tif,73.2
jokioinen_first_1110_id_80618.tif,73.2
jokioinen_first_1116_id_80619.tif,71.8
jokioinen_first_1113_id_80619.tif,71.8
jokioinen_first_1114_id_80619.tif,71.8
jokioinen_first_1115_id_80619.tif,71.8
jokioinen_first_1119_id_80620.tif,70.7
jokioinen_first_1117_id_80620.tif,70.7
jokioinen_first_1120_id_80620.tif,70.7
jokioinen_first_1118_id_80620.tif,70.7
jokioinen_first_1266_id_80630.tif,70.7
jokioinen_first_1267_id_80630.tif,70.7
jokioinen_first_1265_id_80630.tif,70.7
jokioinen_first_1270_id_80631.tif,72.2
jokioinen_first_1268_id_80631.tif,72.2
jokioinen_first_1271_id_80631.tif,72.2
jokioinen_first_1269_id_80631.tif,72.2
jokioinen_first_1273_id_80632.tif,71.4
jokioinen_first_1275_id_80632.tif,71.4
jokioinen_first_1272_id_80632.tif,71.4
jokioinen_first_1274_id_80632.tif,71.4
jokioinen_first_1276_id_80633.tif,73.8
jokioinen_first_1277_id_80633.tif,73.8
jokioinen_first_1278_id_80633.tif,73.8
jokioinen_first_1279_id_80633.tif,73.8
jokioinen_first_1281_id_80634.tif,71.6
jokioinen_first_1283_id_80634.tif,71.6
jokioinen_first_1282_id_80634.tif,71.6
jokioinen_first_1280_id_80634.tif,71.6
jokioinen_first_1286_id_80635.tif,72.0
jokioinen_first_1284_id_80635.tif,72.0
jokioinen_first_1287_id_80635.tif,72.0
jokioinen_first_1285_id_80635.tif,72.0
jokioinen_first_1290_id_80636.tif,72.2
jokioinen_first_1289_id_80636.tif,72.2
jokioinen_first_1291_id_80636.tif,72.2
jokioinen_first_1288_id_80636.tif,72.2
jokioinen_first_1295_id_80637.tif,71.1
jokioinen_first_1292_id_80637.tif,71.1
jokioinen_first_1294_id_80637.tif,71.1
jokioinen_first_1293_id_80637.tif,71.1
jokioinen_first_1299_id_80638.tif,72.6
jokioinen_first_1298_id_80638.tif,72.6
jokioinen_first_1297_id_80638.tif,72.6
jokioinen_first_1296_id_80638.tif,72.6
jokioinen_first_1303_id_80639.tif,71.0
jokioinen_first_1302_id_80639.tif,71.0
jokioinen_first_1300_id_80639.tif,71.0
jokioinen_first_1301_id_80639.tif,71.0
jokioinen_first_1305_id_80640.tif,71.0
jokioinen_first_1304_id_80640.tif,71.0
jokioinen_first_1307_id_80640.tif,71.0
jokioinen_first_1306_id_80640.tif,71.0
jokioinen_first_1309_id_80641.tif,70.7
jokioinen_first_1310_id_80641.tif,70.7
jokioinen_first_1311_id_80641.tif,70.7
jokioinen_first_1308_id_80641.tif,70.7
jokioinen_first_1314_id_80642.tif,72.7
jokioinen_first_1315_id_80642.tif,72.7
jokioinen_first_1312_id_80642.tif,72.7
jokioinen_first_1313_id_80642.tif,72.7
jokioinen_first_1318_id_80643.tif,71.9
jokioinen_first_1317_id_80643.tif,71.9
jokioinen_first_1316_id_80643.tif,71.9
jokioinen_first_1319_id_80643.tif,71.9
jokioinen_first_1323_id_80644.tif,73.4
jokioinen_first_1322_id_80644.tif,73.4
jokioinen_first_1320_id_80644.tif,73.4
jokioinen_first_1321_id_80644.tif,73.4
jokioinen_first_1327_id_80645.tif,71.8
jokioinen_first_1325_id_80645.tif,71.8
jokioinen_first_1326_id_80645.tif,71.8
