image,dmy
isokyrö_second_0942_id_100236.tif,5597
jokioinen_first_0036_id_80201.tif,3325
isokyrö_third_0388_id_110097.tif,7400
jokioinen_second_1647_id_40466.tif,2234
jokioinen_second_0412_id_40527.tif,2454
isokyrö_third_0643_id_110161.tif,7464
isokyrö_second_0318_id_100080.tif,5867
jokioinen_second_1340_id_40289.tif,2543
isokyrö_third_0881_id_110221.tif,7280
jokioinen_second_1496_id_40661.tif,2343
jokioinen_second_1570_id_40307.tif,2739
jokioinen_first_0433_id_80533.tif,4225
rgb_n_0077_id_10006.tif,1372
rgb_n_0005_id_20038.tif,1316
jokioinen_first_0608_id_80548.tif,4456
rgb_n_0002_id_13.tif,1182
isokyrö_second_0188_id_100047.tif,5166
jokioinen_first_1557_id_80676.tif,4924
isokyrö_second_0706_id_100177.tif,5350
isokyrö_third_0391_id_110098.tif,6679
jokioinen_first_0953_id_80271.tif,4028
jokioinen_first_0796_id_80395.tif,4326
jokioinen_first_0820_id_80573.tif,3797
jokioinen_first_0882_id_80589.tif,4596
rgb_n_0001_id_1.tif,335
isokyrö_second_0130_id_100033.tif,4605
jokioinen_second_0497_id_40237.tif,2032
jokioinen_first_0855_id_80582.tif,4265
jokioinen_second_1355_id_40292.tif,2390
jokioinen_second_0860_id_40583.tif,2036
jokioinen_first_0158_id_80492.tif,3749
jokioinen_first_0939_id_80267.tif,4412
jokioinen_first_0688_id_80244.tif,4849
isokyrö_third_0824_id_110206.tif,6673
isokyrö_third_0215_id_110054.tif,5757
ylistaro_second_0101_id_70112.tif,3750
isokyrö_third_0431_id_110108.tif,5589
jokioinen_first_0727_id_80254.tif,5107
isokyrö_third_0153_id_110039.tif,6319
isokyrö_third_0040_id_110010.tif,5574
rgb_n_0071_id_20096.tif,6594
rgb_n_0003_id_10001.tif,2246
jokioinen_first_0250_id_80215.tif,4132
ylistaro_third_0156_id_90017.tif,3753
isokyrö_third_0835_id_110209.tif,6520
isokyrö_third_0554_id_110139.tif,6383
jokioinen_first_0010_id_80195.tif,3572
jokioinen_second_0834_id_40577.tif,1644
isokyrö_second_0701_id_100176.tif,6000
ylistaro_third_0100_id_90014.tif,2726
isokyrö_third_0701_id_110176.tif,9098
isokyrö_second_0243_id_100061.tif,5969
isokyrö_second_0306_id_100077.tif,5439
jokioinen_second_0845_id_40580.tif,1991
isokyrö_third_0342_id_110086.tif,5929
jokioinen_second_1321_id_40644.tif,1977
isokyrö_third_0616_id_110154.tif,7184
jokioinen_first_0993_id_80409.tif,3760
jokioinen_second_1555_id_40675.tif,2613
isokyrö_second_0688_id_100172.tif,6150
jokioinen_second_1581_id_40310.tif,2411
jokioinen_first_1514_id_80665.tif,5263
jokioinen_first_1653_id_80468.tif,4035
jokioinen_first_0124_id_80335.tif,3968
isokyrö_second_0740_id_100185.tif,5018
ylistaro_third_0171_id_90021.tif,3567
jokioinen_first_1586_id_80311.tif,4613
rgb_n_0100_id_20106.tif,5811
jokioinen_first_0461_id_80228.tif,4866
jokioinen_second_0536_id_40366.tif,2406
jokioinen_first_0184_id_80498.tif,3240
jokioinen_second_1207_id_40426.tif,1966
jokioinen_second_0264_id_40218.tif,2134
jokioinen_second_1558_id_40676.tif,2662
isokyrö_second_0933_id_100234.tif,5642
jokioinen_second_0071_id_40322.tif,2166
isokyrö_second_0782_id_100196.tif,5450
isokyrö_second_0693_id_100174.tif,6218
rgb_n_0044_id_20051.tif,3805
isokyrö_third_0508_id_110127.tif,7553
jokioinen_second_1758_id_40699.tif,2425
rgb_n_0001_id_67.tif,2218
jokioinen_first_1014_id_80414.tif,4937
jokioinen_first_0922_id_80263.tif,3818
isokyrö_third_0432_id_110108.tif,5589
ylistaro_second_0096_id_70013.tif,6290
jokioinen_first_1162_id_80283.tif,3889
jokioinen_second_1258_id_40439.tif,2204
jokioinen_first_1122_id_80273.tif,3809
ylistaro_second_0183_id_70125.tif,4298
ylistaro_third_0128_id_90118.tif,6186
isokyrö_third_0494_id_110124.tif,6831
ylistaro_second_0160_id_70018.tif,4048
isokyrö_second_0301_id_100076.tif,5250
jokioinen_second_1273_id_40632.tif,1925
isokyrö_second_0126_id_100032.tif,4486
isokyrö_third_0360_id_110090.tif,6053
isokyrö_second_0266_id_100067.tif,5440
isokyrö_third_0549_id_110138.tif,4793
rgb_n_0002_id_51.tif,2770
jokioinen_second_1636_id_40464.tif,2118
isokyrö_third_0486_id_110122.tif,5865
jokioinen_first_0660_id_80561.tif,3816
jokioinen_second_0125_id_40336.tif,2202
jokioinen_first_0738_id_80381.tif,5074
rgb_n_0001_id_65.tif,2883
jokioinen_second_0782_id_40392.tif,1900
jokioinen_second_0351_id_40356.tif,2265
jokioinen_second_1562_id_40305.tif,2443
jokioinen_second_1492_id_40660.tif,2033
jokioinen_first_0651_id_80559.tif,4285
isokyrö_third_0575_id_110144.tif,6532
jokioinen_first_1092_id_80613.tif,4943
jokioinen_second_0290_id_40341.tif,2266
jokioinen_second_1303_id_40639.tif,2354
jokioinen_second_1625_id_40461.tif,2630
jokioinen_second_1599_id_40314.tif,2428
isokyrö_second_0379_id_100095.tif,6007
isokyrö_second_0537_id_100135.tif,5166
rgb_n_0047_id_20052.tif,3658
jokioinen_second_0606_id_40548.tif,2606
jokioinen_first_0998_id_80410.tif,5010
rgb_n_0033_id_20083.tif,4682
jokioinen_second_0366_id_40360.tif,2745
jokioinen_second_0815_id_40400.tif,2074
jokioinen_first_1358_id_80293.tif,4624
jokioinen_first_0801_id_80397.tif,4584
jokioinen_second_0823_id_40574.tif,2020
jokioinen_second_1768_id_40702.tif,2007
jokioinen_second_1674_id_40473.tif,2513
isokyrö_second_0711_id_100178.tif,7358
isokyrö_second_0273_id_100069.tif,5495
jokioinen_second_0678_id_40242.tif,1965
rgb_n_0093_id_20067.tif,3737
rgb_n_0062_id_20021.tif,626
jokioinen_first_1217_id_80429.tif,4164
jokioinen_first_1752_id_80698.tif,4438
jokioinen_first_1660_id_80470.tif,4670
jokioinen_first_0161_id_80493.tif,3841
isokyrö_third_0629_id_110158.tif,8320
jokioinen_first_0773_id_80390.tif,3686
ylistaro_third_0072_id_90111.tif,4502
isokyrö_third_0628_id_110157.tif,8160
isokyrö_second_0846_id_100212.tif,5367
jokioinen_first_1406_id_80441.tif,4647
rgb_n_0062_id_10005.tif,2669
jokioinen_second_1059_id_40605.tif,1630
isokyrö_second_0290_id_100073.tif,4688
isokyrö_second_0597_id_100150.tif,4900
jokioinen_second_1679_id_40474.tif,2090
rgb_n_0039_id_20085.tif,5971
isokyrö_third_0174_id_110044.tif,5969
isokyrö_second_0171_id_100043.tif,5469
rgb_n_0095_id_10008.tif,3822
isokyrö_third_0069_id_110018.tif,5964
isokyrö_third_0600_id_110150.tif,7151
jokioinen_first_1029_id_80418.tif,4678
jokioinen_first_1204_id_80425.tif,3565
jokioinen_second_0245_id_40214.tif,2184
jokioinen_first_0099_id_80329.tif,3497
rgb_n_0012_id_20004.tif,2910
jokioinen_second_1634_id_40463.tif,2962
isokyrö_third_0445_id_110112.tif,5658
jokioinen_first_0977_id_80405.tif,3900
rgb_n_0023_id_20080.tif,6990
isokyrö_third_0038_id_110010.tif,5574
jokioinen_first_0287_id_80224.tif,4743
ylistaro_third_0103_id_90112.tif,6030
isokyrö_third_0691_id_110173.tif,7150
ylistaro_third_0060_id_90108.tif,4806
jokioinen_second_1109_id_40618.tif,2023
jokioinen_second_1055_id_40604.tif,2109
isokyrö_third_0348_id_110087.tif,6563
isokyrö_second_0801_id_100201.tif,6595
isokyrö_third_0141_id_110036.tif,6038
jokioinen_first_0042_id_80203.tif,3494
jokioinen_second_1152_id_40280.tif,2237
jokioinen_first_1771_id_80702.tif,4009
jokioinen_first_0460_id_80227.tif,4558
jokioinen_first_0823_id_80574.tif,5194
jokioinen_second_0632_id_40554.tif,2573
isokyrö_second_0923_id_100231.tif,4723
isokyrö_third_0809_id_110203.tif,6123
isokyrö_third_0379_id_110095.tif,6468
jokioinen_second_0691_id_40245.tif,1858
jokioinen_first_0735_id_80256.tif,4598
jokioinen_first_0088_id_80326.tif,4101
jokioinen_second_1304_id_40640.tif,2119
jokioinen_first_1416_id_80444.tif,5369
jokioinen_first_1391_id_80301.tif,4376
isokyrö_third_0333_id_110084.tif,5789
rgb_n_0002_id_1.tif,335
jokioinen_first_0198_id_80502.tif,3585
ylistaro_third_0206_id_90131.tif,4217
jokioinen_first_0411_id_80527.tif,5595
jokioinen_second_1307_id_40640.tif,2119
jokioinen_second_0194_id_40501.tif,2315
jokioinen_second_0769_id_40389.tif,2102
jokioinen_first_0203_id_80503.tif,3912
jokioinen_first_1484_id_80658.tif,4667
jokioinen_second_1469_id_40457.tif,2108
isokyrö_third_0708_id_110177.tif,7042
jokioinen_second_1138_id_40277.tif,2269
isokyrö_third_0180_id_110045.tif,6486
rgb_n_0090_id_10007.tif,2590
rgb_n_0002_id_48.tif,2657
jokioinen_first_1223_id_80430.tif,4934
rgb_n_0001_id_56.tif,3433
jokioinen_first_0500_id_80237.tif,4286
jokioinen_second_1725_id_40691.tif,2847
jokioinen_first_1698_id_80479.tif,4708
jokioinen_second_1164_id_40283.tif,2399
jokioinen_first_1157_id_80282.tif,4785
jokioinen_first_1021_id_80416.tif,5451
isokyrö_third_0732_id_110183.tif,7534
jokioinen_second_0876_id_40587.tif,1682
isokyrö_second_0074_id_100019.tif,5450
isokyrö_third_0695_id_110174.tif,7534
isokyrö_second_0350_id_100088.tif,7618
rgb_n_0036_id_20084.tif,4519
jokioinen_second_0019_id_40197.tif,2083
isokyrö_third_0713_id_110179.tif,6960
jokioinen_second_0679_id_40242.tif,1965
jokioinen_first_1519_id_80666.tif,5276
isokyrö_second_0383_id_100096.tif,6050
jokioinen_first_0775_id_80390.tif,3686
jokioinen_first_1174_id_80286.tif,4139
jokioinen_first_0141_id_80340.tif,3327
jokioinen_first_0269_id_80220.tif,5156
jokioinen_first_1091_id_80613.tif,4943
jokioinen_first_0619_id_80551.tif,3633
isokyrö_third_0191_id_110048.tif,6160
isokyrö_third_0679_id_110170.tif,8543
isokyrö_third_0304_id_110076.tif,5567
jokioinen_second_0618_id_40551.tif,2866
isokyrö_second_0179_id_100045.tif,5994
jokioinen_second_0311_id_40346.tif,2414
jokioinen_second_0899_id_40257.tif,2522
jokioinen_first_1683_id_80475.tif,4540
jokioinen_first_1651_id_80467.tif,4013
jokioinen_second_0676_id_40241.tif,1900
isokyrö_third_0930_id_110233.tif,7163
jokioinen_first_1483_id_80460.tif,4657
jokioinen_first_0981_id_80406.tif,4983
jokioinen_second_0613_id_40550.tif,2418
jokioinen_first_1057_id_80605.tif,4622
isokyrö_second_0481_id_100121.tif,5340
jokioinen_first_0467_id_80229.tif,4119
rgb_n_0001_id_13.tif,1182
jokioinen_second_0851_id_40581.tif,1632
isokyrö_third_0710_id_110178.tif,6536
ylistaro_second_0060_id_70108.tif,3900
isokyrö_third_0301_id_110076.tif,5567
ylistaro_second_0174_id_70123.tif,5415
jokioinen_second_0686_id_40244.tif,2200
jokioinen_second_0156_id_40491.tif,2344
jokioinen_first_0410_id_80527.tif,5595
jokioinen_first_0978_id_80405.tif,3900
jokioinen_first_0344_id_80354.tif,4682
jokioinen_first_1128_id_80274.tif,5004
isokyrö_second_0622_id_100156.tif,4650
isokyrö_third_0796_id_110199.tif,5826
jokioinen_second_1444_id_40451.tif,2054
jokioinen_second_1620_id_40320.tif,2276
isokyrö_second_0581_id_100146.tif,5780
isokyrö_third_0797_id_110200.tif,6160
jokioinen_second_1766_id_40701.tif,2027
jokioinen_second_1082_id_40611.tif,1992
isokyrö_third_0906_id_110227.tif,7986
jokioinen_first_1074_id_80609.tif,4825
jokioinen_second_1114_id_40619.tif,2150
jokioinen_second_1777_id_40704.tif,2240
jokioinen_second_0129_id_40337.tif,2579
isokyrö_second_0556_id_100139.tif,5439
jokioinen_first_0907_id_80259.tif,3877
isokyrö_third_0933_id_110234.tif,6772
jokioinen_first_0534_id_80366.tif,4675
rgb_n_0074_id_20097.tif,5645
jokioinen_first_0676_id_80241.tif,4783
jokioinen_second_1414_id_40443.tif,2574
rgb_n_0001_id_96.tif,5042
jokioinen_first_1307_id_80640.tif,5180
isokyrö_second_0754_id_100189.tif,7200
isokyrö_second_0142_id_100036.tif,4927
isokyrö_third_0891_id_110223.tif,6874
jokioinen_second_0400_id_40524.tif,2553
jokioinen_first_0192_id_80500.tif,4291
jokioinen_second_0178_id_40497.tif,2175
isokyrö_second_0369_id_100093.tif,5321
jokioinen_second_1726_id_40691.tif,2847
isokyrö_third_0222_id_110056.tif,5610
jokioinen_second_0526_id_40364.tif,2192
isokyrö_second_0044_id_100011.tif,5494
isokyrö_second_0505_id_100127.tif,4930
jokioinen_first_1723_id_80690.tif,4746
isokyrö_third_0745_id_110187.tif,6524
jokioinen_second_0855_id_40582.tif,1815
ylistaro_second_0097_id_70014.tif,5173
jokioinen_first_0670_id_80564.tif,4439
jokioinen_first_1756_id_80699.tif,4120
jokioinen_second_1405_id_40441.tif,2669
jokioinen_first_1467_id_80456.tif,5108
isokyrö_second_0357_id_100090.tif,6027
jokioinen_second_0853_id_40582.tif,1815
jokioinen_second_1486_id_40658.tif,1903
jokioinen_second_1462_id_40455.tif,2094
ylistaro_third_0145_id_90015.tif,3247
ylistaro_second_0112_id_70114.tif,6677
jokioinen_second_0449_id_40225.tif,2270
jokioinen_second_0522_id_40363.tif,1836
jokioinen_second_1621_id_40320.tif,2276
rgb_n_0031_id_20047.tif,3951
ylistaro_second_0113_id_70115.tif,4300
jokioinen_first_1456_id_80454.tif,4829
isokyrö_third_0514_id_110129.tif,6380
jokioinen_first_0945_id_80269.tif,3978
jokioinen_first_1060_id_80605.tif,4622
jokioinen_second_0428_id_40531.tif,2655
isokyrö_third_0686_id_110172.tif,7573
jokioinen_second_1244_id_40435.tif,2068
ylistaro_third_0189_id_90127.tif,5221
jokioinen_first_0647_id_80558.tif,4154
jokioinen_second_0308_id_40345.tif,2330
jokioinen_first_1631_id_80462.tif,3927
isokyrö_third_0670_id_110168.tif,7237
isokyrö_third_0912_id_110228.tif,7337
ylistaro_second_0129_id_70119.tif,4093
jokioinen_second_1646_id_40466.tif,2234
jokioinen_first_1109_id_80618.tif,4608
jokioinen_second_1410_id_40442.tif,2446
jokioinen_second_1146_id_40279.tif,2546
rgb_n_0042_id_20086.tif,6026
jokioinen_second_1282_id_40634.tif,2254
isokyrö_second_0180_id_100045.tif,5994
ylistaro_third_0147_id_90015.tif,3247
jokioinen_first_0031_id_80200.tif,4654
jokioinen_second_0980_id_40405.tif,2233
rgb_n_0002_id_42.tif,1101
jokioinen_second_0310_id_40346.tif,2414
isokyrö_third_0025_id_110007.tif,6093
jokioinen_first_0271_id_80220.tif,5156
jokioinen_second_1567_id_40306.tif,2028
isokyrö_third_0627_id_110157.tif,8160
isokyrö_second_0156_id_100039.tif,5628
isokyrö_second_0745_id_100187.tif,5950
isokyrö_second_0341_id_100086.tif,5030
isokyrö_third_0661_id_110166.tif,7760
isokyrö_third_0639_id_110160.tif,8012
rgb_n_0035_id_10003.tif,2742
ylistaro_second_0039_id_70103.tif,3050
ylistaro_third_0130_id_90119.tif,4200
jokioinen_first_0899_id_80257.tif,4050
jokioinen_second_0740_id_40381.tif,1858
jokioinen_first_1004_id_80411.tif,3645
ylistaro_third_0061_id_90109.tif,5022
jokioinen_second_0781_id_40392.tif,1900
jokioinen_second_0570_id_40375.tif,2113
jokioinen_first_0121_id_80335.tif,3968
isokyrö_second_0238_id_100060.tif,5232
jokioinen_first_0566_id_80374.tif,4289
isokyrö_second_0258_id_100065.tif,5040
jokioinen_first_0283_id_80223.tif,4066
isokyrö_second_0836_id_100209.tif,5400
jokioinen_second_0767_id_40388.tif,2001
jokioinen_second_0039_id_40202.tif,2117
isokyrö_second_0567_id_100142.tif,6050
jokioinen_first_1100_id_80615.tif,4870
isokyrö_third_0768_id_110192.tif,6734
jokioinen_second_1693_id_40478.tif,2302
jokioinen_second_0091_id_40327.tif,2339
jokioinen_second_0138_id_40339.tif,2588
jokioinen_second_1746_id_40696.tif,2570
isokyrö_third_0200_id_110050.tif,6087
jokioinen_first_1583_id_80310.tif,4415
isokyrö_third_0776_id_110194.tif,6600
ylistaro_third_0164_id_90019.tif,3647
jokioinen_first_1319_id_80643.tif,5003
jokioinen_first_0259_id_80217.tif,3713
jokioinen_second_0939_id_40267.tif,2147
isokyrö_second_0293_id_100074.tif,5707
jokioinen_second_1694_id_40478.tif,2302
jokioinen_second_1566_id_40306.tif,2028
isokyrö_third_0834_id_110209.tif,6520
rgb_n_0054_id_10005.tif,2669
isokyrö_second_0157_id_100040.tif,6153
isokyrö_third_0102_id_110026.tif,6003
jokioinen_second_1337_id_40648.tif,1999
isokyrö_second_0877_id_100220.tif,5128
jokioinen_first_0069_id_80322.tif,4088
rgb_n_0084_id_20028.tif,852
jokioinen_second_1381_id_40299.tif,2481
jokioinen_first_1219_id_80429.tif,4164
isokyrö_second_0519_id_100130.tif,5782
jokioinen_second_1547_id_40673.tif,2433
jokioinen_second_1772_id_40703.tif,1873
rgb_n_0028_id_10003.tif,2742
isokyrö_third_0865_id_110217.tif,6587
jokioinen_first_1248_id_80436.tif,4384
jokioinen_first_0505_id_80239.tif,4074
isokyrö_third_0795_id_110199.tif,5826
jokioinen_first_0768_id_80388.tif,3700
rgb_n_0001_id_45.tif,2571
rgb_n_0001_id_20.tif,1703
jokioinen_second_0335_id_40352.tif,2305
jokioinen_first_0641_id_80557.tif,4598
jokioinen_first_0275_id_80221.tif,4284
jokioinen_first_1616_id_80319.tif,4592
jokioinen_first_0076_id_80323.tif,3429
rgb_n_0001_id_53.tif,3717
isokyrö_third_0767_id_110192.tif,6734
isokyrö_second_0696_id_100174.tif,6218
isokyrö_second_0457_id_100115.tif,5207
jokioinen_first_0806_id_80398.tif,3785
rgb_n_0038_id_20049.tif,3776
isokyrö_second_0069_id_100018.tif,4995
jokioinen_second_1247_id_40436.tif,2490
jokioinen_second_0734_id_40256.tif,2077
isokyrö_third_0856_id_110214.tif,7476
jokioinen_second_1502_id_40662.tif,2503
jokioinen_first_1664_id_80471.tif,4625
isokyrö_second_0286_id_100072.tif,4527
jokioinen_second_0457_id_40227.tif,2289
jokioinen_first_0230_id_80210.tif,5014
rgb_n_0002_id_14.tif,940
jokioinen_first_0081_id_80325.tif,3337
jokioinen_second_0868_id_40585.tif,2100
jokioinen_first_1541_id_80672.tif,4742
isokyrö_second_0909_id_100228.tif,6362
jokioinen_first_0104_id_80330.tif,4206
isokyrö_second_0406_id_100102.tif,5559
rgb_n_0096_id_20032.tif,3641
jokioinen_first_0292_id_80341.tif,7377
rgb_n_0094_id_20068.tif,4696
jokioinen_first_0450_id_80225.tif,4699
isokyrö_third_0329_id_110083.tif,5609
jokioinen_first_1082_id_80611.tif,4676
jokioinen_first_0736_id_80256.tif,4598
jokioinen_first_1261_id_80440.tif,4347
rgb_n_0068_id_10006.tif,1372
jokioinen_first_1458_id_80454.tif,4829
jokioinen_first_0317_id_80348.tif,4934
isokyrö_second_0545_id_100137.tif,5686
rgb_n_0018_id_10002.tif,1255
rgb_n_0075_id_10006.tif,1372
rgb_n_0104_id_10008.tif,3822
isokyrö_third_0853_id_110214.tif,7476
isokyrö_third_0816_id_110204.tif,6545
rgb_n_0001_id_23.tif,1582
jokioinen_second_0708_id_40249.tif,2005
isokyrö_third_0495_id_110124.tif,6831
jokioinen_first_0216_id_80506.tif,2842
jokioinen_first_0252_id_80215.tif,4132
jokioinen_second_0175_id_40496.tif,2684
jokioinen_first_0375_id_80518.tif,4285
jokioinen_first_0561_id_80373.tif,4095
isokyrö_second_0771_id_100193.tif,5120
jokioinen_first_1766_id_80701.tif,4350
jokioinen_first_1205_id_80426.tif,4611
jokioinen_first_0341_id_80354.tif,4682
jokioinen_second_1351_id_40291.tif,2688
rgb_n_0041_id_20050.tif,3889
jokioinen_second_0975_id_40404.tif,2582
isokyrö_second_0843_id_100211.tif,4927
isokyrö_third_0859_id_110215.tif,6958
jokioinen_first_1421_id_80445.tif,4846
jokioinen_second_1063_id_40606.tif,2008
isokyrö_second_0047_id_100012.tif,4578
isokyrö_second_0106_id_100027.tif,5100
ylistaro_third_0007_id_90002.tif,3293
isokyrö_third_0562_id_110141.tif,5831
jokioinen_second_1252_id_40437.tif,2324
ylistaro_third_0214_id_90133.tif,3727
rgb_n_0054_id_20018.tif,750
jokioinen_first_0466_id_80229.tif,4119
jokioinen_second_1639_id_40464.tif,2118
jokioinen_second_1493_id_40660.tif,2033
isokyrö_second_0204_id_100051.tif,5219
jokioinen_second_0878_id_40588.tif,1910
ylistaro_second_0165_id_70020.tif,3609
isokyrö_second_0835_id_100209.tif,5400
jokioinen_second_0584_id_40378.tif,2121
rgb_n_0001_id_21.tif,1141
jokioinen_first_0208_id_80504.tif,3415
jokioinen_first_1603_id_80315.tif,4813
isokyrö_third_0920_id_110230.tif,7200
isokyrö_third_0207_id_110052.tif,6343
jokioinen_first_1699_id_80479.tif,4708
isokyrö_third_0227_id_110057.tif,5538
isokyrö_third_0942_id_110236.tif,6330
jokioinen_first_1564_id_80306.tif,4284
rgb_n_0002_id_89.tif,4388
jokioinen_second_0773_id_40390.tif,1980
ylistaro_second_0210_id_70132.tif,3467
jokioinen_first_1447_id_80451.tif,4617
jokioinen_second_0135_id_40338.tif,2301
isokyrö_second_0570_id_100143.tif,5270
jokioinen_second_0875_id_40587.tif,1682
rgb_n_0002_id_66.tif,1007
jokioinen_first_1271_id_80631.tif,5025
isokyrö_second_0217_id_100055.tif,7043
jokioinen_second_1386_id_40300.tif,2293
jokioinen_second_0270_id_40220.tif,2359
isokyrö_third_0836_id_110209.tif,6520
ylistaro_third_0187_id_90126.tif,5352
isokyrö_second_0634_id_100159.tif,5782
ylistaro_second_0132_id_70119.tif,4093
jokioinen_first_0379_id_80519.tif,4044
jokioinen_second_0124_id_40335.tif,2485
jokioinen_first_1052_id_80603.tif,5085
jokioinen_first_0243_id_80213.tif,4102
jokioinen_first_1430_id_80447.tif,5103
jokioinen_second_0030_id_40200.tif,2488
rgb_n_0001_id_46.tif,715
jokioinen_second_0685_id_40244.tif,2200
isokyrö_third_0103_id_110026.tif,6003
isokyrö_second_0516_id_100129.tif,4960
rgb_n_0011_id_10001.tif,2246
jokioinen_first_0715_id_80251.tif,4374
jokioinen_first_0526_id_80364.tif,4209
jokioinen_first_0370_id_80517.tif,4842
jokioinen_first_1326_id_80645.tif,4869
ylistaro_third_0030_id_90101.tif,5077
jokioinen_second_0163_id_40493.tif,2575
jokioinen_second_1246_id_40436.tif,2490
jokioinen_first_0399_id_80524.tif,4247
jokioinen_first_1189_id_80422.tif,5094
jokioinen_second_1765_id_40701.tif,2027
jokioinen_second_1350_id_40291.tif,2688
jokioinen_first_0928_id_80264.tif,4769
jokioinen_first_0752_id_80384.tif,4094
jokioinen_first_1336_id_80648.tif,4455
rgb_n_0092_id_10008.tif,3822
rgb_n_0053_id_20090.tif,1866
ylistaro_third_0125_id_90118.tif,6186
isokyrö_second_0787_id_100197.tif,6213
isokyrö_third_0749_id_110188.tif,6524
jokioinen_first_0200_id_80502.tif,3585
isokyrö_second_0599_id_100150.tif,4900
isokyrö_third_0613_id_110154.tif,7184
jokioinen_second_0891_id_40591.tif,1765
isokyrö_second_0033_id_100009.tif,4349
rgb_n_0081_id_10007.tif,2590
jokioinen_first_0334_id_80352.tif,4478
jokioinen_second_0649_id_40559.tif,2355
jokioinen_first_1216_id_80428.tif,5022
isokyrö_second_0471_id_100118.tif,5269
jokioinen_second_1218_id_40429.tif,2071
isokyrö_third_0531_id_110133.tif,6000
jokioinen_first_1637_id_80464.tif,4937
jokioinen_second_0193_id_40501.tif,2315
ylistaro_second_0017_id_70005.tif,2942
jokioinen_second_0287_id_40224.tif,2671
jokioinen_second_1227_id_40431.tif,2088
isokyrö_second_0329_id_100083.tif,6150
isokyrö_third_0706_id_110177.tif,7042
jokioinen_first_0005_id_80194.tif,4714
jokioinen_first_0441_id_80535.tif,3867
jokioinen_first_0988_id_80407.tif,4829
jokioinen_first_1213_id_80428.tif,5022
isokyrö_second_0429_id_100108.tif,5979
isokyrö_third_0522_id_110131.tif,6245
jokioinen_first_0232_id_80210.tif,5014
jokioinen_first_1759_id_80699.tif,4120
rgb_n_0001_id_88.tif,5380
jokioinen_first_1429_id_80447.tif,5103
rgb_n_0096_id_20104.tif,4856
jokioinen_second_0796_id_40395.tif,1598
jokioinen_second_1707_id_40686.tif,2174
jokioinen_second_1442_id_40450.tif,2041
ylistaro_third_0161_id_90019.tif,3647
isokyrö_third_0476_id_110119.tif,5864
isokyrö_third_0504_id_110126.tif,6453
jokioinen_first_1311_id_80641.tif,4934
rgb_n_0001_id_86.tif,3715
isokyrö_second_0297_id_100075.tif,3967
isokyrö_third_0635_id_110159.tif,7822
jokioinen_second_0126_id_40336.tif,2202
rgb_n_0001_id_29.tif,2748
isokyrö_third_0188_id_110047.tif,6319
isokyrö_third_0889_id_110223.tif,6874
isokyrö_second_0637_id_100160.tif,5895
jokioinen_first_0195_id_80501.tif,4578
jokioinen_second_0139_id_40339.tif,2588
isokyrö_second_0716_id_100179.tif,6498
isokyrö_third_0840_id_110210.tif,6307
jokioinen_first_0650_id_80559.tif,4285
jokioinen_second_0014_id_40196.tif,2201
isokyrö_second_0073_id_100019.tif,5450
isokyrö_second_0110_id_100028.tif,4360
jokioinen_second_0517_id_40362.tif,2462
isokyrö_third_0355_id_110089.tif,6177
isokyrö_second_0758_id_100190.tif,5287
jokioinen_second_0150_id_40490.tif,2633
isokyrö_second_0807_id_100202.tif,6140
isokyrö_third_0857_id_110215.tif,6958
jokioinen_first_0487_id_80234.tif,5353
jokioinen_second_0751_id_40384.tif,1797
isokyrö_second_0934_id_100234.tif,5642
jokioinen_second_1042_id_40601.tif,2349
jokioinen_second_0943_id_40268.tif,2155
jokioinen_first_0066_id_80321.tif,3669
rgb_n_0002_id_49.tif,563
jokioinen_second_1226_id_40431.tif,2088
jokioinen_first_1353_id_80292.tif,4759
rgb_n_0102_id_20070.tif,4105
jokioinen_second_0078_id_40324.tif,1997
jokioinen_first_1385_id_80300.tif,5607
jokioinen_second_1334_id_40647.tif,2071
isokyrö_second_0699_id_100175.tif,5680
isokyrö_third_0272_id_110068.tif,6284
isokyrö_second_0644_id_100161.tif,4914
jokioinen_second_1144_id_40278.tif,2267
isokyrö_second_0939_id_100235.tif,4592
ylistaro_second_0176_id_70123.tif,5415
jokioinen_second_0965_id_40402.tif,2092
jokioinen_second_0219_id_40507.tif,2238
jokioinen_second_0029_id_40200.tif,2488
isokyrö_third_0363_id_110091.tif,6800
isokyrö_third_0423_id_110106.tif,6123
isokyrö_second_0025_id_100007.tif,4533
jokioinen_second_0069_id_40322.tif,2166
rgb_n_0001_id_43.tif,1742
jokioinen_first_0699_id_80247.tif,5083
jokioinen_second_0848_id_40580.tif,1991
jokioinen_second_0858_id_40583.tif,2036
isokyrö_third_0330_id_110083.tif,5609
jokioinen_first_1566_id_80306.tif,4284
jokioinen_first_0225_id_80209.tif,3767
jokioinen_second_0372_id_40517.tif,1812
isokyrö_third_0482_id_110121.tif,6106
rgb_n_0042_id_20050.tif,3889
rgb_n_0014_id_20041.tif,4195
isokyrö_third_0867_id_110217.tif,6587
ylistaro_second_0058_id_70108.tif,3900
isokyrö_third_0694_id_110174.tif,7534
jokioinen_first_0101_id_80330.tif,4206
isokyrö_third_0539_id_110135.tif,7136
jokioinen_second_1626_id_40461.tif,2630
isokyrö_third_0133_id_110034.tif,6417
jokioinen_first_0886_id_80590.tif,4622
jokioinen_second_1093_id_40614.tif,2157
jokioinen_second_0190_id_40500.tif,2361
isokyrö_third_0136_id_110034.tif,6417
