image,dmy
ylistaro_third_0170_id_90021.tif,3567
rgb_n_0072_id_10006.tif,1372
jokioinen_first_0289_id_80341.tif,7377
jokioinen_first_0338_id_80353.tif,3327
jokioinen_second_1373_id_40297.tif,2728
isokyrö_third_0376_id_110094.tif,6987
jokioinen_second_1568_id_40307.tif,2739
isokyrö_third_0633_id_110159.tif,7822
jokioinen_first_1228_id_80431.tif,3489
jokioinen_second_0402_id_40525.tif,2705
jokioinen_second_0849_id_40581.tif,1632
isokyrö_third_0871_id_110218.tif,8233
isokyrö_third_0265_id_110067.tif,6659
isokyrö_second_0245_id_100062.tif,6898
jokioinen_first_0330_id_80351.tif,3009
jokioinen_second_0890_id_40591.tif,1765
rgb_n_0002_id_8.tif,1265
jokioinen_first_0139_id_80339.tif,2838
rgb_n_0001_id_6.tif,1499
jokioinen_first_0142_id_80340.tif,3327
ylistaro_third_0013_id_90004.tif,3549
rgb_n_0006_id_20002.tif,1283
isokyrö_third_0618_id_110155.tif,7961
rgb_n_0088_id_20066.tif,3064
jokioinen_first_0214_id_80506.tif,2842
rgb_n_0078_id_20026.tif,2981
isokyrö_third_0415_id_110104.tif,6453
isokyrö_third_0601_id_110151.tif,7534
ylistaro_second_0019_id_70005.tif,2942
jokioinen_first_0113_id_80333.tif,3201
ylistaro_third_0009_id_90003.tif,3458
isokyrö_second_0668_id_100167.tif,6641
isokyrö_third_0179_id_110045.tif,6486
ylistaro_second_0040_id_70103.tif,3050
rgb_n_0001_id_19.tif,811
isokyrö_third_0124_id_110031.tif,6659
isokyrö_second_0164_id_100041.tif,6700
isokyrö_third_0722_id_110181.tif,6898
jokioinen_second_0521_id_40363.tif,1836
isokyrö_second_0438_id_100110.tif,7413
rgb_n_0017_id_20078.tif,7005
rgb_n_0002_id_9.tif,492
isokyrö_third_0903_id_110226.tif,7150
jokioinen_first_0340_id_80353.tif,3327
jokioinen_second_0874_id_40587.tif,1682
isokyrö_third_0887_id_110222.tif,7063
isokyrö_third_0737_id_110185.tif,7262
rgb_n_0061_id_20057.tif,1187
isokyrö_third_0850_id_110213.tif,6916
jokioinen_second_1760_id_40700.tif,1787
jokioinen_second_0991_id_40408.tif,2819
rgb_n_0001_id_42.tif,1101
rgb_n_0003_id_20001.tif,367
jokioinen_second_1089_id_40613.tif,1514
isokyrö_third_0538_id_110135.tif,7136
ylistaro_second_0020_id_70005.tif,2942
isokyrö_third_0612_id_110153.tif,7410
isokyrö_third_0779_id_110195.tif,6602
ylistaro_second_0110_id_70114.tif,6677
rgb_n_0002_id_44.tif,3308
rgb_n_0079_id_20027.tif,3372
isokyrö_second_0362_id_100091.tif,7715
isokyrö_third_0655_id_110164.tif,6640
rgb_n_0010_id_20004.tif,2910
jokioinen_first_0100_id_80329.tif,3497
isokyrö_third_0135_id_110034.tif,6417
isokyrö_third_0295_id_110074.tif,6461
isokyrö_third_0831_id_110208.tif,6637
rgb_n_0001_id_25.tif,979
jokioinen_first_1188_id_80421.tif,3450
ylistaro_second_0029_id_70101.tif,3400
isokyrö_third_0858_id_110215.tif,6958
jokioinen_second_0892_id_40591.tif,1765
isokyrö_third_0605_id_110152.tif,7415
rgb_n_0058_id_20056.tif,2924
rgb_n_0050_id_20089.tif,917
rgb_n_0040_id_20014.tif,3045
jokioinen_first_0082_id_80325.tif,3337
rgb_n_0084_id_20100.tif,1682
ylistaro_third_0079_id_90009.tif,2990
isokyrö_third_0396_id_110099.tif,8103
jokioinen_first_1186_id_80421.tif,3450
jokioinen_second_0819_id_40573.tif,1603
jokioinen_first_0074_id_80323.tif,3429
jokioinen_first_0339_id_80353.tif,3327
ylistaro_second_0088_id_70011.tif,3425
jokioinen_first_0215_id_80506.tif,2842
rgb_n_0073_id_10006.tif,1372
isokyrö_second_0375_id_100094.tif,7721
rgb_n_0002_id_52.tif,3114
rgb_n_0002_id_65.tif,2883
jokioinen_second_1633_id_40463.tif,2962
ylistaro_third_0090_id_90012.tif,3300
rgb_n_0001_id_20073.tif,1124
jokioinen_second_0560_id_40372.tif,1717
rgb_n_0002_id_15.tif,1342
rgb_n_0002_id_5.tif,1205
isokyrö_third_0664_id_110166.tif,7760
isokyrö_third_0593_id_110149.tif,7188
isokyrö_third_0669_id_110168.tif,7237
isokyrö_third_0603_id_110151.tif,7534
isokyrö_third_0511_id_110128.tif,7264
rgb_n_0001_id_20001.tif,367
rgb_n_0002_id_69.tif,3054
rgb_n_0062_id_20057.tif,1187
rgb_n_0001_id_69.tif,3054
ylistaro_third_0089_id_90012.tif,3300
isokyrö_third_0388_id_110097.tif,7400
isokyrö_third_0643_id_110161.tif,7464
isokyrö_third_0881_id_110221.tif,7280
rgb_n_0077_id_10006.tif,1372
rgb_n_0005_id_20038.tif,1316
rgb_n_0002_id_13.tif,1182
rgb_n_0001_id_1.tif,335
jokioinen_second_0834_id_40577.tif,1644
isokyrö_third_0701_id_110176.tif,9098
isokyrö_third_0616_id_110154.tif,7184
jokioinen_first_0184_id_80498.tif,3240
isokyrö_third_0508_id_110127.tif,7553
rgb_n_0001_id_65.tif,2883
isokyrö_second_0711_id_100178.tif,7358
rgb_n_0062_id_20021.tif,626
isokyrö_third_0629_id_110158.tif,8320
isokyrö_third_0628_id_110157.tif,8160
jokioinen_second_1059_id_40605.tif,1630
isokyrö_third_0600_id_110150.tif,7151
rgb_n_0012_id_20004.tif,2910
jokioinen_second_1634_id_40463.tif,2962
rgb_n_0023_id_20080.tif,6990
isokyrö_third_0691_id_110173.tif,7150
rgb_n_0002_id_1.tif,335
isokyrö_third_0708_id_110177.tif,7042
jokioinen_second_1725_id_40691.tif,2847
isokyrö_third_0732_id_110183.tif,7534
jokioinen_second_0876_id_40587.tif,1682
isokyrö_third_0695_id_110174.tif,7534
isokyrö_second_0350_id_100088.tif,7618
isokyrö_third_0713_id_110179.tif,6960
isokyrö_third_0679_id_110170.tif,8543
jokioinen_second_0618_id_40551.tif,2866
isokyrö_third_0930_id_110233.tif,7163
rgb_n_0001_id_13.tif,1182
jokioinen_second_0851_id_40581.tif,1632
isokyrö_third_0906_id_110227.tif,7986
isokyrö_second_0754_id_100189.tif,7200
jokioinen_second_1726_id_40691.tif,2847
ylistaro_third_0145_id_90015.tif,3247
isokyrö_third_0686_id_110172.tif,7573
isokyrö_third_0670_id_110168.tif,7237
isokyrö_third_0912_id_110228.tif,7337
ylistaro_third_0147_id_90015.tif,3247
rgb_n_0002_id_42.tif,1101
isokyrö_third_0627_id_110157.tif,8160
isokyrö_third_0661_id_110166.tif,7760
isokyrö_third_0639_id_110160.tif,8012
ylistaro_second_0039_id_70103.tif,3050
rgb_n_0084_id_20028.tif,852
rgb_n_0001_id_20.tif,1703
isokyrö_third_0856_id_110214.tif,7476
rgb_n_0002_id_14.tif,940
jokioinen_first_0292_id_80341.tif,7377
rgb_n_0068_id_10006.tif,1372
rgb_n_0018_id_10002.tif,1255
rgb_n_0075_id_10006.tif,1372
isokyrö_third_0853_id_110214.tif,7476
rgb_n_0001_id_23.tif,1582
jokioinen_first_0216_id_80506.tif,2842
isokyrö_third_0859_id_110215.tif,6958
ylistaro_third_0007_id_90002.tif,3293
rgb_n_0054_id_20018.tif,750
rgb_n_0001_id_21.tif,1141
isokyrö_third_0920_id_110230.tif,7200
jokioinen_second_0875_id_40587.tif,1682
rgb_n_0002_id_66.tif,1007
isokyrö_second_0217_id_100055.tif,7043
rgb_n_0001_id_46.tif,715
isokyrö_third_0613_id_110154.tif,7184
jokioinen_second_0891_id_40591.tif,1765
ylistaro_second_0017_id_70005.tif,2942
isokyrö_third_0706_id_110177.tif,7042
jokioinen_second_0796_id_40395.tif,1598
isokyrö_third_0635_id_110159.tif,7822
isokyrö_third_0857_id_110215.tif,6958
jokioinen_second_0751_id_40384.tif,1797
rgb_n_0002_id_49.tif,563
rgb_n_0001_id_43.tif,1742
isokyrö_third_0694_id_110174.tif,7534
isokyrö_third_0539_id_110135.tif,7136
isokyrö_third_0647_id_110162.tif,7204
isokyrö_third_0872_id_110218.tif,8233
ylistaro_third_0151_id_90016.tif,3065
rgb_n_0037_id_20013.tif,3020
rgb_n_0081_id_20099.tif,7228
isokyrö_third_0617_id_110155.tif,7961
ylistaro_second_0216_id_70133.tif,3161
isokyrö_third_0876_id_110219.tif,7451
isokyrö_third_0565_id_110142.tif,7037
rgb_n_0002_id_20.tif,1703
isokyrö_third_0897_id_110225.tif,7743
jokioinen_first_0183_id_80498.tif,3240
isokyrö_third_0685_id_110172.tif,7573
isokyrö_third_0873_id_110219.tif,7451
isokyrö_third_0946_id_110237.tif,7000
isokyrö_third_0632_id_110158.tif,8320
isokyrö_third_0611_id_110153.tif,7410
rgb_n_0076_id_10006.tif,1372
jokioinen_first_0362_id_80359.tif,3188
jokioinen_first_0290_id_80341.tif,7377
isokyrö_third_0855_id_110214.tif,7476
rgb_n_0002_id_17.tif,1194
isokyrö_third_0662_id_110166.tif,7760
isokyrö_third_0703_id_110176.tif,9098
rgb_n_0073_id_20025.tif,2942
isokyrö_third_0916_id_110229.tif,7029
isokyrö_second_0361_id_100091.tif,7715
isokyrö_third_0666_id_110167.tif,7680
isokyrö_second_0373_id_100094.tif,7721
isokyrö_third_0519_id_110130.tif,7650
isokyrö_third_0681_id_110171.tif,7223
rgb_n_0015_id_10002.tif,1255
isokyrö_third_0374_id_110094.tif,6987
isokyrö_second_0219_id_100055.tif,7043
jokioinen_second_1763_id_40700.tif,1787
isokyrö_third_0644_id_110161.tif,7464
jokioinen_first_0115_id_80333.tif,3201
isokyrö_third_0884_id_110221.tif,7280
rgb_n_0101_id_20034.tif,2949
rgb_n_0082_id_20028.tif,852
rgb_n_0057_id_20055.tif,3062
jokioinen_second_0990_id_40408.tif,2819
isokyrö_third_0908_id_110227.tif,7986
ylistaro_second_0035_id_70102.tif,3125
ylistaro_third_0074_id_90008.tif,2850
rgb_n_0001_id_73.tif,929
isokyrö_third_0875_id_110219.tif,7451
ylistaro_second_0215_id_70133.tif,3161
ylistaro_third_0075_id_90008.tif,2850
rgb_n_0002_id_81.tif,1244
rgb_n_0049_id_20017.tif,377
isokyrö_third_0852_id_110213.tif,6916
jokioinen_second_0829_id_40576.tif,1753
rgb_n_0002_id_21.tif,1141
ylistaro_second_0190_id_70127.tif,7716
ylistaro_third_0157_id_90018.tif,3267
isokyrö_third_0895_id_110224.tif,7627
jokioinen_second_0835_id_40577.tif,1644
ylistaro_third_0149_id_90016.tif,3065
rgb_n_0002_id_12.tif,1477
isokyrö_third_0250_id_110063.tif,6967
isokyrö_third_0860_id_110215.tif,6958
jokioinen_second_0833_id_40577.tif,1644
jokioinen_second_0795_id_40395.tif,1598
isokyrö_third_0948_id_110237.tif,7000
rgb_n_0002_id_19.tif,811
isokyrö_third_0926_id_110232.tif,7880
ylistaro_second_0077_id_70009.tif,2997
rgb_n_0066_id_10006.tif,1372
jokioinen_second_0832_id_40576.tif,1753
rgb_n_0036_id_20048.tif,3023
isokyrö_third_0395_id_110099.tif,8103
rgb_n_0002_id_20073.tif,1124
isokyrö_third_0739_id_110185.tif,7262
jokioinen_second_1762_id_40700.tif,1787
jokioinen_second_1090_id_40613.tif,1514
isokyrö_second_0712_id_100178.tif,7358
rgb_n_0052_id_20018.tif,750
ylistaro_second_0034_id_70102.tif,3125
jokioinen_first_0364_id_80359.tif,3188
isokyrö_third_0899_id_110225.tif,7743
jokioinen_second_1092_id_40613.tif,1514
rgb_n_0079_id_20099.tif,7228
rgb_n_0001_id_20037.tif,623
rgb_n_0026_id_10002.tif,1255
rgb_n_0001_id_10.tif,1388
isokyrö_third_0663_id_110166.tif,7760
isokyrö_third_0861_id_110216.tif,7410
isokyrö_third_0607_id_110152.tif,7415
jokioinen_first_0114_id_80333.tif,3201
isokyrö_second_0586_id_100147.tif,7218
isokyrö_third_0638_id_110160.tif,8012
isokyrö_third_0851_id_110213.tif,6916
rgb_n_0076_id_20026.tif,2981
isokyrö_third_0249_id_110063.tif,6967
isokyrö_third_0849_id_110213.tif,6916
rgb_n_0001_id_5.tif,1205
ylistaro_third_0078_id_90009.tif,2990
ylistaro_second_0045_id_70105.tif,3234
jokioinen_second_0850_id_40581.tif,1632
jokioinen_second_0529_id_40365.tif,1791
rgb_n_0051_id_20089.tif,917
isokyrö_third_0677_id_110170.tif,8543
jokioinen_second_0836_id_40577.tif,1644
isokyrö_third_0704_id_110176.tif,9098
isokyrö_third_0854_id_110214.tif,7476
isokyrö_third_0907_id_110227.tif,7986
isokyrö_second_0351_id_100088.tif,7618
isokyrö_third_0673_id_110169.tif,7480
isokyrö_third_0886_id_110222.tif,7063
rgb_n_0001_id_90.tif,1411
isokyrö_third_0645_id_110162.tif,7204
isokyrö_second_0439_id_100110.tif,7413
jokioinen_first_0321_id_80349.tif,3135
ylistaro_second_0048_id_70105.tif,3234
isokyrö_third_0707_id_110177.tif,7042
isokyrö_third_0696_id_110174.tif,7534
rgb_n_0001_id_2.tif,974
rgb_n_0039_id_20013.tif,3020
rgb_n_0022_id_20080.tif,6990
isokyrö_third_0648_id_110162.tif,7204
isokyrö_third_0591_id_110148.tif,7040
rgb_n_0070_id_10006.tif,1372
isokyrö_third_0640_id_110160.tif,8012
isokyrö_third_0914_id_110229.tif,7029
rgb_n_0069_id_10006.tif,1372
rgb_n_0087_id_20029.tif,1299
isokyrö_second_0352_id_100088.tif,7618
isokyrö_third_0870_id_110218.tif,8233
rgb_n_0002_id_6.tif,1499
isokyrö_third_0623_id_110156.tif,8151
isokyrö_third_0883_id_110221.tif,7280
jokioinen_first_0108_id_80331.tif,3173
rgb_n_0023_id_10002.tif,1255
isokyrö_third_0650_id_110163.tif,8000
isokyrö_third_0631_id_110158.tif,8320
rgb_n_0051_id_20017.tif,377
rgb_n_0001_id_94.tif,856
rgb_n_0002_id_7.tif,1153
rgb_n_0001_id_4.tif,1178
rgb_n_0001_id_7.tif,1153
rgb_n_0001_id_17.tif,1194
isokyrö_third_0626_id_110157.tif,8160
rgb_n_0051_id_20053.tif,605
rgb_n_0002_id_70.tif,530
rgb_n_0020_id_10002.tif,1255
rgb_n_0001_id_70.tif,530
isokyrö_third_0915_id_110229.tif,7029
isokyrö_third_0893_id_110224.tif,7627
isokyrö_third_0590_id_110148.tif,7040
isokyrö_third_0702_id_110176.tif,9098
isokyrö_third_0585_id_110147.tif,7680
ylistaro_third_0152_id_90016.tif,3065
isokyrö_third_0375_id_110094.tif,6987
isokyrö_third_0588_id_110147.tif,7680
isokyrö_second_0709_id_100178.tif,7358
isokyrö_third_0586_id_110147.tif,7680
jokioinen_first_0329_id_80351.tif,3009
rgb_n_0002_id_20037.tif,623
isokyrö_third_0657_id_110165.tif,8398
rgb_n_0034_id_20048.tif,3023
jokioinen_first_0332_id_80351.tif,3009
isokyrö_third_0898_id_110225.tif,7743
rgb_n_0002_id_90.tif,1411
rgb_n_0082_id_20064.tif,986
isokyrö_third_0693_id_110174.tif,7534
rgb_n_0001_id_16.tif,1167
rgb_n_0001_id_22.tif,538
isokyrö_second_0363_id_100091.tif,7715
rgb_n_0001_id_9.tif,492
isokyrö_third_0667_id_110167.tif,7680
isokyrö_third_0660_id_110165.tif,8398
isokyrö_third_0507_id_110127.tif,7553
isokyrö_third_0386_id_110097.tif,7400
rgb_n_0024_id_10002.tif,1255
isokyrö_third_0604_id_110151.tif,7534
isokyrö_third_0387_id_110097.tif,7400
isokyrö_second_0710_id_100178.tif,7358
rgb_n_0002_id_73.tif,929
rgb_n_0001_id_18.tif,584
